STATE_NAME,STATECODE,STATE_FIPS,COUNTY,CNTY_FIPS,total_bldg_area,LandAreaSqMiles,bldg_area_per_sq_mile
Missouri,MO,29,Stone,209,3267500,464.03,7041.570588108528
Missouri,MO,29,Sullivan,211,480100,647.98,740.9179295657273
Missouri,MO,29,Taney,213,21649400,632.44,34231.5476566947
Missouri,MO,29,Texas,215,1137900,1177.27,966.5582236870047
Missouri,MO,29,Vernon,217,2161400,826.4,2615.4404646660214
Missouri,MO,29,Warren,219,5300600,428.6,12367.242183854409
Missouri,MO,29,Washington,221,818600,759.91,1077.232830203577
Missouri,MO,29,Wayne,223,352100,759.18,463.7898785531758
Missouri,MO,29,Webster,225,3248200,592.56,5481.638990144458
Missouri,MO,29,Worth,227,83500,266.61,313.19155320505604
Missouri,MO,29,Wright,229,1496400,681.77,2194.8751045073855
Montana,MT,30,Beaverhead,001,1292000,5541.62,233.14482046766108
Montana,MT,30,Big Horn,003,738500,4995.46,147.83423348400348
Montana,MT,30,Blaine,005,179100,4227.55,42.364963158330475
Montana,MT,30,Broadwater,007,341100,1192.54,286.0281416136985
Montana,MT,30,Carbon,009,833900,2048.79,407.0207293085187
Montana,MT,30,Carter,011,16200,3340.75,4.849210506622764
Montana,MT,30,Cascade,013,17654200,2698.16,6543.051561063837
Montana,MT,30,Chouteau,015,215200,3972.49,54.1725718629877
Montana,MT,30,Custer,017,1115600,3783.36,294.87016831599425
Montana,MT,30,Daniels,019,56500,1426.11,39.61826226588412
Montana,MT,30,Dawson,021,1593400,2371.87,671.7906124703294
Montana,MT,30,Deer Lodge,023,604000,736.53,820.0616403948244
Montana,MT,30,Fallon,025,224600,1620.77,138.5761088865169
Montana,MT,30,Fergus,027,675800,4339.8,155.72146181851699
Montana,MT,30,Flathead,029,14379500,5087.66,2826.3484588199685
Montana,MT,30,Gallatin,031,17573300,2602.69,6751.975840380529
Montana,MT,30,Garfield,033,10600,4675.36,2.2672050922281923
Montana,MT,30,Glacier,035,625200,2995.94,208.68241687083184
Montana,MT,30,Golden Valley,037,9500,1175.34,8.08276753960556
Montana,MT,30,Granite,039,538800,1727.42,311.91024765256856
Montana,MT,30,Hill,041,1437200,2898.96,495.76399812346494
Montana,MT,30,Jefferson,043,245300,1656.26,148.10476615990243
Montana,MT,30,Judith Basin,045,37900,1869.82,20.269330737718068
Montana,MT,30,Lake,047,2176000,1490.15,1460.255678958494
Montana,MT,30,Lewis and Clark,049,10143300,3458.83,2932.581248572494
Montana,MT,30,Liberty,051,45900,1430.05,32.096779832872976
Montana,MT,30,Lincoln,053,1321600,3612.92,365.7983016507423
Montana,MT,30,McCone,055,79900,2643.17,30.228853989716892
Montana,MT,30,Madison,057,845400,3587.48,235.65288168853903
Montana,MT,30,Meagher,059,70300,2391.91,29.390737945825723
Montana,MT,30,Mineral,061,911100,1219.44,747.1462310568785
Montana,MT,30,Missoula,063,20428800,2593.42,7877.166058717832
Montana,MT,30,Musselshell,065,176100,1868.16,94.26387461459403
Montana,MT,30,Park,067,1890600,2803.06,674.4771785120547
Montana,MT,30,Petroleum,069,6200,1654.87,3.7465178533661256
Montana,MT,30,Phillips,071,240400,5140.04,46.77006404619419
Montana,MT,30,Pondera,073,326900,1622.86,201.43450451671742
Montana,MT,30,Powder River,075,33500,3297.3,10.159827737846117
Montana,MT,30,Powell,077,350000,2326.39,150.44768933841704
Montana,MT,30,Prairie,079,14000,1736.74,8.06107995439732
Montana,MT,30,Ravalli,081,3427600,2390.82,1433.6503793677482
Montana,MT,30,Richland,083,1566900,2084.14,751.8208949494756
Montana,MT,30,Roosevelt,085,237300,2354.79,100.77331736587976
Montana,MT,30,Rosebud,087,346700,5010.4,69.19607216988665
Montana,MT,30,Sanders,089,940800,2760.52,340.8053555127295
Montana,MT,30,Sheridan,091,191800,1677.08,114.365444701505
Montana,MT,30,Silver Bow,093,5319200,718.48,7403.407192962922
Montana,MT,30,Stillwater,095,416700,1795.35,232.09959060907346
Montana,MT,30,Sweet Grass,097,204600,1855.21,110.28401097449884
Montana,MT,30,Teton,099,174500,2272.38,76.7917337769211
Montana,MT,30,Toole,101,542200,1915.65,283.0370892386396
Montana,MT,30,Treasure,103,15600,977.4,15.960712093308778
Montana,MT,30,Valley,105,394600,4925.82,80.10848955097832
Montana,MT,30,Wheatland,107,106700,1423.2,74.97189432265317
Montana,MT,30,Wibaux,109,214400,889.27,241.0966298199647
Montana,MT,30,Yellowstone,111,35683100,2633.29,13550.767291107322
Nebraska,NE,31,Adams,001,4331300,563.27,7689.562731904771
Nebraska,NE,31,Antelope,003,194600,857.22,227.01290217213784
Nebraska,NE,31,Banner,007,6500,746.11,8.711852139764915
Nebraska,NE,31,Boone,011,288600,686.55,420.362682980118
Nebraska,NE,31,Box Butte,013,916100,1075.29,851.9562164625357
Nebraska,NE,31,Boyd,015,35700,539.94,66.11845760640071
Nebraska,NE,31,Brown,017,263700,1221.33,215.91216133231805
Nebraska,NE,31,Buffalo,019,9390600,968.11,9699.9307929884
Nebraska,NE,31,Burt,021,345400,491.58,702.6323284104317
Nebraska,NE,31,Butler,023,210600,584.91,360.05539313740576
Nebraska,NE,31,Cass,025,2364800,557.45,4242.1741860256525
Nebraska,NE,31,Cedar,027,396000,740.31,534.9110507760263
Nebraska,NE,31,Chase,029,131000,894.42,146.4636300619396
Nebraska,NE,31,Cherry,031,269900,5960.42,45.282043882813625
Nebraska,NE,31,Cheyenne,033,3326700,1196.29,2780.84745337669
Nebraska,NE,31,Clay,035,154300,572.29,269.61855003582104
Nebraska,NE,31,Colfax,037,182500,411.66,443.327017441578
Nebraska,NE,31,Cuming,039,488100,570.62,855.385370298973
Nebraska,NE,31,Custer,041,613300,2575.52,238.1266695657576
Nebraska,NE,31,Dakota,043,3686000,264.26,13948.384167108152
Nebraska,NE,31,Dawes,045,1468800,1396.46,1051.8024146771122
Nebraska,NE,31,Dawson,047,3532700,1013.1,3487.020037508637
Nebraska,NE,31,Deuel,049,78500,439.85,178.46993293168126
Nebraska,NE,31,Dixon,051,1219900,476.23,2561.5773890767064
Nebraska,NE,31,Dodge,053,7483800,528.71,14154.82967978665
Nebraska,NE,31,Douglas,055,254131000,328.46,773704.5606770993
Nebraska,NE,31,Dundy,057,23300,919.68,25.33489909533751
Nebraska,NE,31,Fillmore,059,555400,575.37,965.2918991257799
Nebraska,NE,31,Franklin,061,53800,575.82,93.43197527004966
Nebraska,NE,31,Frontier,063,51300,974.59,52.63751936711848
Nebraska,NE,31,Furnas,065,401800,719.13,558.730688470791
Nebraska,NE,31,Gage,067,3197000,851.49,3754.5948866105296
Nebraska,NE,31,Garden,069,93600,1704.28,54.920552960781094
Nebraska,NE,31,Garfield,071,77200,569.79,135.48851331192193
Nebraska,NE,31,Gosper,073,17100,458.16,37.32320586694604
Nebraska,NE,31,Grant,075,16500,776.22,21.256860168508926
Nebraska,NE,31,Greeley,077,35600,569.81,62.476966006212606
Nebraska,NE,31,Hall,079,11535200,546.29,21115.524721301874
Nebraska,NE,31,Hamilton,081,541100,542.88,996.7211906867079
Nebraska,NE,31,Harlan,083,227900,553.47,411.76576869568356
Nebraska,NE,31,Hayes,085,1400,713.06,1.9633691414467227
Nebraska,NE,31,Hitchcock,087,114200,709.94,160.8586641124602
Nebraska,NE,31,Holt,089,603000,2412.4,249.95854750455976
Nebraska,NE,31,Hooker,091,11200,721.12,15.531395606833813
Nebraska,NE,31,Howard,093,140800,569.34,247.30389573892575
Nebraska,NE,31,Jefferson,095,489100,570.19,857.7842473561443
Nebraska,NE,31,Johnson,097,160500,376.05,426.8049461507778
Nebraska,NE,31,Kearney,099,260800,516.24,505.1913838524717
Nebraska,NE,31,Keith,101,1071600,1061.6,1009.4197437829691
Nebraska,NE,31,Keya Paha,103,2400,773.07,3.1045054134813146
Nebraska,NE,31,Kimball,105,241900,951.85,254.13668119976887
Nebraska,NE,31,Knox,107,825500,1108.35,744.8008300627059
Nebraska,NE,31,Lancaster,109,119281100,837.55,142416.69154080353
Nebraska,NE,31,Lincoln,111,5777900,2564.07,2253.4096183021525
Nebraska,NE,31,Logan,113,5000,570.66,8.761784600287386
Nebraska,NE,31,McPherson,117,3400,858.98,3.9581829611865236
Nebraska,NE,31,Madison,119,8870800,572.74,15488.354227048923
Nebraska,NE,31,Merrick,121,528200,484.88,1089.3416927899686
Nebraska,NE,31,Morrill,123,98900,1423.84,69.46005169120126
Nebraska,NE,31,Nance,125,75800,441.63,171.63689060978646
Nebraska,NE,31,Nemaha,127,885500,407.38,2173.646227109824
Nebraska,NE,31,Nuckolls,129,225900,575.16,392.7602754016274
Nebraska,NE,31,Otoe,131,2172700,615.63,3529.2302194499944
Nebraska,NE,31,Pawnee,133,99500,431.08,230.81562586990813
Nebraska,NE,31,Perkins,135,44000,883.34,49.81094482305794
Nebraska,NE,31,Phelps,137,1169900,539.79,2167.3243298319717
Nebraska,NE,31,Pierce,139,175200,573.25,305.6258177060619
Nebraska,NE,31,Platte,141,5326900,674.06,7902.708957659556
Nebraska,NE,31,Polk,143,193400,438.35,441.19995437435836
Nebraska,NE,31,Red Willow,145,1903600,716.99,2654.988214619451
Nebraska,NE,31,Richardson,147,643100,551.84,1165.3740214554944
Nebraska,NE,31,Rock,149,19300,1008.32,19.140748968581402
Nebraska,NE,31,Saline,151,1708600,574.02,2976.551339674576
Nebraska,NE,31,Sarpy,153,59591400,238.99,249346.83459558975
Nebraska,NE,31,Saunders,155,1266700,750.23,1688.4155525638803
Nebraska,NE,31,Scotts Bluff,157,4633600,739.4,6266.702731944821
Nebraska,NE,31,Seward,159,1447900,571.43,2533.8186654533365
Nebraska,NE,31,Sheridan,161,183100,2440.86,75.01454405414485
Nebraska,NE,31,Sherman,163,81900,565.83,144.74312072530617
Nebraska,NE,31,Sioux,165,12500,2066.74,6.0481724842021745
Nebraska,NE,31,Stanton,167,58500,427.95,136.6982124079916
Nebraska,NE,31,Thayer,169,170900,573.81,297.8337777313048
Nebraska,NE,31,Thomas,171,41100,713.24,57.62436206606472
Nebraska,NE,31,Thurston,173,94200,393.58,239.34142995070889
Nebraska,NE,31,Valley,175,355200,568.05,625.2970689199894
Nebraska,NE,31,Washington,177,4481100,389.96,11491.17858241871
Nebraska,NE,31,Wayne,179,606700,442.92,1369.7733224961619
Nebraska,NE,31,Webster,181,91400,574.91,158.98140578525334
Nebraska,NE,31,Wheeler,183,5800,575.18,10.083799853958762
Nebraska,NE,31,York,185,2811100,572.51,4910.132574103509
Nevada,NV,32,Churchill,001,3008800,4930.46,610.2473197227033
Nevada,NV,32,Clark,003,833004900,7891.43,105558.16879830397
Nevada,NV,32,Douglas,005,10896900,709.72,15353.801499182775
Nevada,NV,32,Elko,007,8270000,17169.83,481.6588166568917
Nevada,NV,32,Esmeralda,009,196800,3581.88,54.943214178029415
Nevada,NV,32,Eureka,011,159000,4175.68,38.0776304697678
Nevada,NV,32,Humboldt,013,1706000,9640.76,176.95700338977426
Nevada,NV,32,Lander,015,512500,5490.11,93.3496778753067
Nevada,NV,32,Lincoln,017,154300,10633.2,14.511153744874543
Nevada,NV,32,Lyon,019,12155300,2001.19,6074.035948610576
Nevada,NV,32,Mineral,021,2320800,3752.84,618.4116562390083
Nevada,NV,32,Nye,023,3793600,18181.92,208.64683157774317
Nevada,NV,32,Pershing,027,519800,6036.56,86.10864465854725
Nevada,NV,32,Storey,029,28156000,262.92,107089.60900654191
Nevada,NV,32,Washoe,031,216533600,6302.37,34357.48773873955
Nevada,NV,32,White Pine,033,916600,8875.65,103.27130970689471
Nevada,NV,32,Carson City,510,17900900,144.66,123744.64261025854
New Hampshire,NH,33,Belknap,001,11374700,400.23,28420.408265247483
New Hampshire,NH,33,Carroll,003,7188700,931.06,7720.984684123473
New Hampshire,NH,33,Cheshire,005,11725000,706.66,16592.137661676054
New Hampshire,NH,33,Coos,007,4116000,1794.69,2293.432291927854
New Hampshire,NH,33,Grafton,009,15147900,1708.75,8864.901243599123
New Hampshire,NH,33,Hillsborough,011,134207000,876.14,153179.85710046338
New Hampshire,NH,33,Merrimack,013,32980700,934.12,35306.70577655976
New Hampshire,NH,33,Rockingham,015,88675200,694.72,127641.63979732842
New Hampshire,NH,33,Strafford,017,29198500,368.98,79133.0153395848
New Hampshire,NH,33,Sullivan,019,6512000,537.31,12119.632986544082
New Jersey,NJ,34,Atlantic,001,96054300,555.7,172852.79827244914
New Jersey,NJ,34,Bergen,003,301814500,233.01,1295285.610059654
New Jersey,NJ,34,Burlington,005,141770800,798.58,177528.61328858722
New Jersey,NJ,34,Camden,007,163377000,221.26,738393.7449154841
New Jersey,NJ,34,Cape May,009,14939000,251.43,59416.139681024535
New Jersey,NJ,34,Cumberland,011,37837200,483.7,78224.51933016333
New Jersey,NJ,34,Essex,013,280123300,126.21,2219501.624276999
New Jersey,NJ,34,Gloucester,015,92092600,322.01,285992.9815844229
New Jersey,NJ,34,Hudson,017,377238300,46.19,8167098.939164322
New Jersey,NJ,34,Hunterdon,019,31333700,427.82,73240.38146884204
New Jersey,NJ,34,Mercer,021,144932900,224.56,645408.3541147133
New Jersey,NJ,34,Middlesex,023,420892100,308.91,1362507.202745136
New Jersey,NJ,34,Monmouth,025,159369700,468.79,339959.6834403464
New Jersey,NJ,34,Morris,027,177960900,460.18,386720.1964448694
New Jersey,NJ,34,Ocean,029,80606500,628.78,128195.0761792678
New Jersey,NJ,34,Passaic,031,134665200,184.59,729536.8113115553
New Jersey,NJ,34,Salem,033,17434100,331.9,52528.17113588431
New Jersey,NJ,34,Somerset,035,121725100,301.81,403316.9875086975
New Jersey,NJ,34,Sussex,037,17161300,519.01,33065.45153272577
New Jersey,NJ,34,Union,039,189887900,102.86,1846081.0810810812
New Jersey,NJ,34,Warren,041,32794200,356.92,91881.09380253278
New Mexico,NM,35,Bernalillo,001,233742500,1160.83,201358.0799944867
New Mexico,NM,35,Catron,003,33100,6923.69,4.78068775465106
New Mexico,NM,35,Chaves,005,7860600,6065.28,1295.999525166192
New Mexico,NM,35,Cibola,006,2359800,4539.48,519.8392767453541
New Mexico,NM,35,Colfax,007,1438400,3758.06,382.7506745501668
New Mexico,NM,35,Curry,009,5669600,1404.8,4035.8769931662873
New Mexico,NM,35,De Baca,011,17300,2322.62,7.448484900672517
New Mexico,NM,35,Eddy,015,6720900,4175.73,1609.514983008959
New Mexico,NM,35,Grant,017,2592500,3961.63,654.4023545863697
New Mexico,NM,35,Guadalupe,019,403600,3030.48,133.18022227501913
New Mexico,NM,35,Harding,021,10800,2125.44,5.08130081300813
New Mexico,NM,35,Hidalgo,023,427000,3436.86,124.24131329178377
New Mexico,NM,35,Lea,025,8660000,4390.93,1972.2473371244814
New Mexico,NM,35,Lincoln,027,3240400,4831.09,670.7389015729369
New Mexico,NM,35,Los Alamos,028,2601100,109.17,23826.142713199595
New Mexico,NM,35,Luna,029,3372200,2965.19,1137.262704919415
New Mexico,NM,35,McKinley,031,4503600,5449.81,826.3774333417127
New Mexico,NM,35,Mora,033,20400,1931.27,10.562997405852109
New Mexico,NM,35,Otero,035,6578900,6613.21,994.8118992138462
New Mexico,NM,35,Quay,037,944600,2874.35,328.6308208812427
New Mexico,NM,35,Rio Arriba,039,1891500,5860.84,322.7353075668334
New Mexico,NM,35,Roosevelt,041,1694200,2447.43,692.2363458811897
New Mexico,NM,35,Sandoval,043,21620300,3710.65,5826.553299287187
New Mexico,NM,35,San Juan,045,11574200,5513.07,2099.411035956373
New Mexico,NM,35,San Miguel,047,2404700,4715.82,509.9219223804132
New Mexico,NM,35,Santa Fe,049,36646500,1909.41,19192.57781199428
New Mexico,NM,35,Sierra,051,1515600,4178.96,362.67396672856404
New Mexico,NM,35,Socorro,053,990800,6646.68,149.0669025739166
New Mexico,NM,35,Taos,055,3058600,2203.11,1388.3101615443622
New Mexico,NM,35,Torrance,057,1457700,3344.85,435.8042961567783
New Mexico,NM,35,Union,059,214700,3823.74,56.14921516630315
New Mexico,NM,35,Valencia,061,12523500,1066.18,11746.140426569622
New York,NY,36,Albany,001,161114800,522.8,308176.740627391
New York,NY,36,Allegany,003,4259700,1029.31,4138.4033964500495
New York,NY,36,Bronx,005,470894800,42.1,11185149.643705463
New York,NY,36,Broome,007,63671300,705.77,90215.36761267835
New York,NY,36,Cattaraugus,009,11833400,1308.35,9044.521725837889
New York,NY,36,Cayuga,011,19992600,691.58,28908.58613609416
New York,NY,36,Chautauqua,013,25120300,1060.23,23693.2552370712
New York,NY,36,Chemung,015,25988500,407.35,63798.944396710445
New York,NY,36,Chenango,017,6594700,893.55,7380.336858597729
New York,NY,36,Clinton,019,15766000,1037.85,15191.019896902251
New York,NY,36,Columbia,021,16919200,634.71,26656.58332151691
New York,NY,36,Cortland,023,10975100,498.76,22004.77183414869
New York,NY,36,Delaware,025,6509000,1442.44,4512.492720667758
New York,NY,36,Dutchess,027,69916700,795.63,87875.89708784234
New York,NY,36,Erie,029,299578100,1042.69,287312.7199838878
New York,NY,36,Essex,031,5307900,1794.23,2958.316380843036
New York,NY,36,Franklin,033,4176000,1629.12,2563.3470830878023
New York,NY,36,Fulton,035,17443200,495.47,35205.36056673461
New York,NY,36,Genesee,037,15020400,492.94,30471.051243559054
New York,NY,36,Greene,039,15084700,647.16,23309.07349032697
New York,NY,36,Hamilton,041,503700,1717.37,293.29730925776045
New York,NY,36,Herkimer,043,11228000,1411.47,7954.827236852359
New York,NY,36,Jefferson,045,39606300,1268.59,31220.725372263696
New York,NY,36,Kings,047,811332800,70.82,11456266.591358375
New York,NY,36,Lewis,049,1779500,1274.68,1396.0366523362725
New York,NY,36,Livingston,051,7757900,631.76,12279.821451183994
New York,NY,36,Madison,053,9195200,654.84,14041.903365707652
New York,NY,36,Monroe,055,306810500,657.21,466837.8448288979
New York,NY,36,Montgomery,057,18807900,403.04,46665.095275903135
New York,NY,36,Nassau,059,252938900,284.72,888377.7044113515
New York,NY,36,New York,061,1822910500,22.83,79847152.86903198
New York,NY,36,Niagara,063,48006500,522.36,91903.09365188758
New York,NY,36,Oneida,065,78465800,1212.43,64717.798140923594
New York,NY,36,Onondaga,067,192454200,778.39,247246.49597245597
New York,NY,36,Ontario,069,36606100,644.07,56835.5924045523
New York,NY,36,Orange,071,94816300,811.69,116813.43862804765
New York,NY,36,Orleans,073,6169400,391.26,15768.031488013086
New York,NY,36,Oswego,075,19787800,951.65,20793.148741659224
New York,NY,36,Otsego,077,17324200,1001.7,17294.79884196865
New York,NY,36,Putnam,079,13222800,230.31,57413.05197342712
New York,NY,36,Queens,081,560849500,108.53,5167690.961024601
New York,NY,36,Rensselaer,083,44793700,652.43,68656.71413025152
New York,NY,36,Richmond,085,66128800,58.37,1132924.4474901492
New York,NY,36,Rockland,087,68821800,173.55,396553.15471045807
New York,NY,36,St. Lawrence,089,15553100,2680.38,5802.572769532678
New York,NY,36,Saratoga,091,75522100,809.98,93239.46270278278
New York,NY,36,Schenectady,093,54740700,204.52,267654.5081165656
New York,NY,36,Schoharie,095,5144700,621.82,8273.616159017078
New York,NY,36,Schuyler,097,1207500,328.33,3677.702311698596
New York,NY,36,Seneca,099,7883600,323.71,24353.897006579966
New York,NY,36,Steuben,101,16679600,1390.56,11994.87976067196
New York,NY,36,Suffolk,103,341997300,912.05,374976.4815525465
New York,NY,36,Sullivan,105,12164700,968.13,12565.151374298906
New York,NY,36,Tioga,107,5205900,518.6,10038.372541457771
New York,NY,36,Tompkins,109,22974500,474.65,48403.03381438955
New York,NY,36,Ulster,111,38240000,1124.24,34014.08951825233
New York,NY,36,Warren,113,26657500,866.95,30748.60141876694
New York,NY,36,Washington,115,11125000,831.18,13384.585769628722
New York,NY,36,Wayne,117,17011000,603.83,28171.83644403226
New York,NY,36,Westchester,119,291763400,430.5,677731.475029036
New York,NY,36,Wyoming,121,3942000,592.75,6650.358498523829
New York,NY,36,Yates,123,2339300,338.14,6918.140415212634
North Carolina,NC,37,Alamance,001,61005200,423.94,143900.5519649007
North Carolina,NC,37,Alexander,003,4334400,259.99,16671.410438863033
North Carolina,NC,37,Alleghany,005,1762500,235.06,7498.085595167191
North Carolina,NC,37,Anson,007,3836400,531.45,7218.741179791137
North Carolina,NC,37,Ashe,009,4354500,426.14,10218.47280236542
North Carolina,NC,37,Avery,011,1815300,247.09,7346.715771581205
North Carolina,NC,37,Beaufort,013,5501800,827.19,6651.192591786651
North Carolina,NC,37,Bertie,015,827800,699.27,1183.8059690820428
North Carolina,NC,37,Bladen,017,3588500,874.33,4104.285567234339
North Carolina,NC,37,Brunswick,019,23424800,846.97,27657.177940186783
North Carolina,NC,37,Buncombe,021,92296900,656.67,140552.94135562764
North Carolina,NC,37,Burke,023,17379300,507.1,34271.93847367383
North Carolina,NC,37,Cabarrus,025,70450600,361.75,194749.41257774708
North Carolina,NC,37,Caldwell,027,18151400,471.57,38491.42227028861
North Carolina,NC,37,Camden,029,280600,240.56,1166.4449617559028
North Carolina,NC,37,Carteret,031,14168700,506.25,27987.555555555555
North Carolina,NC,37,Caswell,033,1234000,424.92,2904.076061376259
North Carolina,NC,37,Catawba,035,65936400,398.72,165370.1845906902
North Carolina,NC,37,Chatham,037,9531300,682.19,13971.620809451912
North Carolina,NC,37,Cherokee,039,3578100,455.43,7856.531190303669
North Carolina,NC,37,Chowan,041,1883500,172.47,10920.739838812548
North Carolina,NC,37,Clay,043,894800,214.75,4166.705471478464
North Carolina,NC,37,Cleveland,045,28177600,464.25,60694.88422186322
North Carolina,NC,37,Columbus,047,11038700,937.29,11777.251437655368
North Carolina,NC,37,Craven,049,17385900,708.96,24523.104265402842
North Carolina,NC,37,Cumberland,051,90492700,652.32,138724.3990679421
North Carolina,NC,37,Currituck,053,5409100,261.85,20657.246515180446
North Carolina,NC,37,Dare,055,5557700,383.42,14495.07067967242
North Carolina,NC,37,Davidson,057,42199500,552.68,76354.30990808425
North Carolina,NC,37,Davie,059,14222700,264.11,53851.42554238764
North Carolina,NC,37,Duplin,061,7939100,816.22,9726.666830021317
North Carolina,NC,37,Durham,063,161013700,285.98,563024.3373662493
North Carolina,NC,37,Edgecombe,065,12097600,505.34,23939.525863774885
North Carolina,NC,37,Forsyth,067,166888500,408.15,408890.1139287027
North Carolina,NC,37,Franklin,069,8573400,491.68,17436.950862349495
North Carolina,NC,37,Gaston,071,67441400,356.03,189426.17195180184
North Carolina,NC,37,Gates,073,433000,340.45,1271.8460860625644
North Carolina,NC,37,Graham,075,1115200,292.08,3818.1320186250346
North Carolina,NC,37,Granville,077,8985100,531.57,16902.947871399814
North Carolina,NC,37,Greene,079,763000,265.93,2869.176098973414
North Carolina,NC,37,Guilford,081,279710800,645.7,433190.0263280161
North Carolina,NC,37,Halifax,083,6687200,724.09,9235.316051872005
North Carolina,NC,37,Harnett,085,15517500,594.99,26080.27025664297
North Carolina,NC,37,Haywood,087,8721200,553.69,15751.052032725893
North Carolina,NC,37,Henderson,089,21099800,373.07,56557.214463773555
North Carolina,NC,37,Hertford,091,3670900,353.06,10397.382881096697
North Carolina,NC,37,Hoke,093,4102500,390.74,10499.309003429391
North Carolina,NC,37,Hyde,095,215400,612.7,351.55867471845926
North Carolina,NC,37,Iredell,097,65282000,573.83,113765.40090270637
North Carolina,NC,37,Jackson,099,6368900,490.76,12977.62653843019
North Carolina,NC,37,Johnston,101,42121100,791.3,53230.254012384685
North Carolina,NC,37,Jones,103,364700,470.71,774.7870238575769
North Carolina,NC,37,Lee,105,19557100,254.96,76706.54220269846
North Carolina,NC,37,Lenoir,107,16140100,400.59,40290.82103896752
North Carolina,NC,37,Lincoln,109,21299300,297.94,71488.55474256561
North Carolina,NC,37,McDowell,111,9407200,440.61,21350.400581012687
North Carolina,NC,37,Macon,113,4201000,515.56,8148.421134300567
North Carolina,NC,37,Madison,115,893200,449.57,1986.787374602398
North Carolina,NC,37,Martin,117,4216500,461.22,9142.058020033823
North Carolina,NC,37,Mecklenburg,119,599457200,523.84,1144351.7104459377
North Carolina,NC,37,Mitchell,121,3199900,221.43,14451.068057625434
North Carolina,NC,37,Montgomery,123,2956900,491.76,6012.892467870506
North Carolina,NC,37,Moore,125,13355800,697.84,19138.771065000572
North Carolina,NC,37,Nash,127,23348500,540.41,43205.15904590959
North Carolina,NC,37,New Hanover,129,95370000,191.53,497937.65989662195
North Carolina,NC,37,Northampton,131,2293500,536.59,4274.213086341527
North Carolina,NC,37,Onslow,133,29462700,762.74,38627.44840968089
North Carolina,NC,37,Orange,135,38676900,397.96,97187.90833249573
North Carolina,NC,37,Pamlico,137,496000,336.54,1473.8218339573305
North Carolina,NC,37,Pasquotank,139,7325300,226.88,32287.112129760226
North Carolina,NC,37,Pender,141,7965300,869.8,9157.622441940677
North Carolina,NC,37,Perquimans,143,553900,247.09,2241.6933101299123
North Carolina,NC,37,Person,145,6668300,392.32,16997.094208809136
North Carolina,NC,37,Pitt,147,46865200,651.98,71881.34605355993
North Carolina,NC,37,Polk,149,3444200,237.79,14484.208755624712
North Carolina,NC,37,Randolph,151,41331100,782.52,52817.947145120896
North Carolina,NC,37,Richmond,153,7829100,473.82,16523.363302519945
North Carolina,NC,37,Robeson,155,25984700,949.22,27374.791934430374
North Carolina,NC,37,Rockingham,157,22727400,565.55,40186.36725311644
North Carolina,NC,37,Rowan,159,30952400,511.37,60528.38453565911
North Carolina,NC,37,Rutherford,161,12239300,564.15,21695.11654701764
North Carolina,NC,37,Sampson,163,9880500,944.74,10458.433008023372
North Carolina,NC,37,Scotland,165,10137700,318.85,31794.5742512153
North Carolina,NC,37,Stanly,167,11065900,395.09,28008.5550127819
North Carolina,NC,37,Stokes,169,2589100,448.86,5768.168248451633
North Carolina,NC,37,Surry,171,16204200,532.17,30449.292519307743
North Carolina,NC,37,Swain,173,1757300,528,3328.219696969697
North Carolina,NC,37,Transylvania,175,3111600,378.53,8220.22032599794
North Carolina,NC,37,Tyrrell,177,153700,389.04,395.07505654945504
North Carolina,NC,37,Union,179,40048800,631.52,63416.51887509501
North Carolina,NC,37,Vance,181,10287400,253.52,40578.25812559167
North Carolina,NC,37,Wake,183,411649300,835.22,492863.3174492948
North Carolina,NC,37,Warren,185,831400,428.46,1940.4378471735986
North Carolina,NC,37,Washington,187,1005800,348.14,2889.0676164761303
North Carolina,NC,37,Watauga,189,15271100,312.56,48858.13923726644
North Carolina,NC,37,Wayne,191,21195600,553.09,38322.15371820138
North Carolina,NC,37,Wilkes,193,10186600,754.28,13505.064432306306
North Carolina,NC,37,Wilson,195,18762700,368.17,50962.05557215417
North Carolina,NC,37,Yadkin,197,5551600,334.83,16580.354209598903
North Carolina,NC,37,Yancey,199,1656000,312.6,5297.504798464491
North Dakota,ND,38,Adams,001,130000,987.62,131.62957412770095
North Dakota,ND,38,Barnes,003,1186600,1491.55,795.5482551707955
North Dakota,ND,38,Benson,005,82800,1388.71,59.62367952992345
North Dakota,ND,38,Billings,007,34500,1148.85,30.030030030030034
North Dakota,ND,38,Bottineau,009,568400,1668.42,340.6816029536927
North Dakota,ND,38,Bowman,011,311000,1161.81,267.68576617519216
North Dakota,ND,38,Burke,013,203000,1103.57,183.9484581857064
North Dakota,ND,38,Burleigh,015,20737000,1632.65,12701.43631519309
North Dakota,ND,38,Cass,017,70266400,1764.94,39812.34489557719
North Dakota,ND,38,Cavalier,019,180800,1488.75,121.44416456759026
North Dakota,ND,38,Dickey,021,499400,1131.47,441.37272751376526
North Dakota,ND,38,Divide,023,56800,1260.79,45.051118743010335
North Dakota,ND,38,Dunn,025,3362100,2008.46,1673.9691106619002
North Dakota,ND,38,Eddy,027,105500,630.17,167.41514194582416
North Dakota,ND,38,Emmons,029,142200,1510.44,94.14475252244378
North Dakota,ND,38,Foster,031,279800,635.45,440.3178849634117
North Dakota,ND,38,Golden Valley,033,187100,1000.79,186.95230767693522
